Longitude,Latitude,Pixel,Scan
23.6283655,-12.9304254,2200,146700
23.6521031,-12.9320684,2300,146700
23.6758422,-12.9337045,2400,146700
23.6995828,-12.9353337,2500,146700
23.7233251,-12.936956,2600,146700
23.7470692,-12.9385715,2700,146700
23.7708155,-12.9401801,2800,146700
23.7945639,-12.9417818,2900,146700
23.8183148,-12.9433768,3000,146700
23.8420681,-12.9449649,3100,146700
23.8658242,-12.9465461,3200,146700
23.8895832,-12.9481206,3300,146700
23.9133451,-12.9496882,3400,146700
23.9371103,-12.9512491,3500,146700
23.9608789,-12.9528032,3600,146700
23.984651,-12.9543505,3700,146700
24.0084268,-12.955891,3800,146700
24.0322065,-12.9574248,3900,146700
24.0557523,-12.9589365,3999,146700
23.1054637,-12.9086744,0,146800
23.129213,-12.910473,100,146800
23.1529602,-12.9122643,200,146800
23.1767052,-12.9140485,300,146800
23.2004484,-12.9158256,400,146800
23.2241898,-12.9175955,500,146800
23.2479296,-12.9193583,600,146800
23.2716681,-12.921114,700,146800
23.2954053,-12.9228627,800,146800
23.3191414,-12.9246042,900,146800
23.3428766,-12.9263387,1000,146800
23.3666111,-12.9280661,1100,146800
23.390345,-12.9297864,1200,146800
23.4140785,-12.9314998,1300,146800
23.4378117,-12.9332061,1400,146800
23.4615448,-12.9349055,1500,146800
23.485278,-12.9365978,1600,146800
23.5090114,-12.9382832,1700,146800
23.5327453,-12.9399616,1800,146800
23.5564797,-12.941633,1900,146800
23.5802148,-12.9432975,2000,146800
23.6039509,-12.9449551,2100,146800
23.627688,-12.9466057,2200,146800
23.6514263,-12.9482495,2300,146800
23.675166,-12.9498863,2400,146800
23.6989072,-12.9515163,2500,146800
23.7226502,-12.9531393,2600,146800
23.7463951,-12.9547555,2700,146800
23.770142,-12.9563649,2800,146800
23.7938911,-12.9579673,2900,146800
23.8176426,-12.959563,3000,146800
23.8413966,-12.9611518,3100,146800
23.8651533,-12.9627338,3200,146800
23.8889129,-12.964309,3300,146800
23.9126756,-12.9658774,3400,146800
23.9364414,-12.9674389,3500,146800
23.9602106,-12.9689937,3600,146800
23.9839834,-12.9705417,3700,146800
24.0077598,-12.972083,3800,146800
24.0315401,-12.9736174,3900,146800
24.0550865,-12.9751299,3999,146800
23.1048038,-12.9246559,0,146900
23.1285543,-12.9264541,100,146900
23.1523026,-12.9282451,200,146900
23.1760488,-12.9300289,300,146900
23.1997932,-12.9318056,400,146900
23.2235358,-12.9335752,500,146900
23.2472768,-12.9353376,600,146900
23.2710165,-12.937093,700,146900
23.2947549,-12.9388412,800,146900
23.3184922,-12.9405824,900,146900
23.3422286,-12.9423164,1000,146900
23.3659643,-12.9440435,1100,146900
23.3896994,-12.9457635,1200,146900
23.4134341,-12.9474764,1300,146900
23.4371685,-12.9491824,1400,146900
23.4609029,-12.9508813,1500,146900
23.4846373,-12.9525733,1600,146900
23.508372,-12.9542583,1700,146900
23.532107,-12.9559363,1800,146900
23.5558427,-12.9576073,1900,146900
23.5795791,-12.9592714,2000,146900
23.6033163,-12.9609286,2100,146900
23.6270547,-12.9625788,2200,146900
23.6507943,-12.9642221,2300,146900
23.6745352,-12.9658586,2400,146900
23.6982777,-12.9674881,2500,146900
23.722022,-12.9691107,2600,146900
23.7457681,-12.9707265,2700,146900
23.7695163,-12.9723354,2800,146900
23.7932667,-12.9739375,2900,146900
23.8170194,-12.9755327,3000,146900
23.8407747,-12.9771211,3100,146900
23.8645328,-12.9787027,3200,146900
23.8882937,-12.9802774,3300,146900
23.9120576,-12.9818453,3400,146900
23.9358247,-12.9834065,3500,146900
23.9595952,-12.9849608,3600,146900
23.9833693,-12.9865084,3700,146900
24.007147,-12.9880492,3800,146900
24.0309286,-12.9895832,3900,146900
24.0544764,-12.9910952,3999,146900
23.1041131,-12.9407674,0,147000
23.1278645,-12.9425661,100,147000
23.1516137,-12.9443575,200,147000
23.1753608,-12.9461418,300,147000
23.199106,-12.947919,400,147000
23.2228495,-12.949689,500,147000
23.2465914,-12.9514518,600,147000
23.2703319,-12.9532076,700,147000
23.2940711,-12.9549563,800,147000
23.3178093,-12.9566978,900,147000
23.3415466,-12.9584324,1000,147000
23.3652832,-12.9601598,1100,147000
23.3890191,-12.9618802,1200,147000
23.4127547,-12.9635936,1300,147000
23.43649,-12.9653,1400,147000
23.4602252,-12.9669993,1500,147000
23.4839605,-12.9686917,1600,147000
23.507696,-12.9703771,1700,147000
23.5314319,-12.9720555,1800,147000
23.5551684,-12.9737269,1900,147000
23.5789057,-12.9753914,2000,147000
23.6026438,-12.977049,2100,147000
23.626383,-12.9786996,2200,147000
23.6501234,-12.9803434,2300,147000
23.6738652,-12.9819802,2400,147000
23.6976086,-12.9836101,2500,147000
23.7213537,-12.9852331,2600,147000
23.7451006,-12.9868493,2700,147000
23.7688496,-12.9884586,2800,147000
23.7926009,-12.990061,2900,147000
23.8163545,-12.9916566,3000,147000
23.8401106,-12.9932454,3100,147000
23.8638695,-12.9948273,3200,147000
23.8876312,-12.9964024,3300,147000
23.911396,-12.9979707,3400,147000
23.935164,-12.9995322,3500,147000
23.9589353,-13.0010869,3600,147000
23.9827102,-13.0026348,3700,147000
24.0064887,-13.004176,3800,147000
24.0302712,-13.0057104,3900,147000
24.0538198,-13.0072227,3999,147000
23.103434,-12.9568298,0,147100
23.1271864,-12.9586288,100,147100
23.1509365,-12.9604205,200,147100
23.1746846,-12.9622051,300,147100
23.1984308,-12.9639825,400,147100
23.2221752,-12.9657528,500,147100
23.2459181,-12.967516,600,147100
23.2696596,-12.969272,700,147100
23.2933999,-12.971021,800,147100
23.3171391,-12.9727628,900,147100
23.3408773,-12.9744976,1000,147100
23.3646149,-12.9762253,1100,147100
23.3883518,-12.977946,1200,147100
23.4120883,-12.9796597,1300,147100
23.4358246,-12.9813663,1400,147100
23.4595608,-12.9830659,1500,147100
23.4832971,-12.9847585,1600,147100
23.5070336,-12.9864441,1700,147100
23.5307705,-12.9881228,1800,147100
23.554508,-12.9897945,1900,147100
23.5782462,-12.9914593,2000,147100
23.6019853,-12.9931171,2100,147100
23.6257255,-12.9947679,2200,147100
23.6494669,-12.9964119,2300,147100
23.6732097,-12.9980489,2400,147100
23.696954,-12.9996791,2500,147100
23.7207001,-13.0013024,2600,147100
23.7444481,-13.0029188,2700,147100
23.7681981,-13.0045283,2800,147100
23.7919503,-13.006131,2900,147100
23.8157049,-13.0077268,3000,147100
23.839462,-13.0093157,3100,147100
23.8632218,-13.0108979,3200,147100
23.8869846,-13.0124732,3300,147100
23.9107503,-13.0140417,3400,147100
23.9345193,-13.0156034,3500,147100
23.9582916,-13.0171584,3600,147100
23.9820674,-13.0187065,3700,147100
24.005847,-13.0202478,3800,147100
24.0296304,-13.0217824,3900,147100
24.05318,-13.023295,3999,147100
23.1027712,-12.9729002,0,147200
23.1265245,-12.9746994,100,147200
23.1502756,-12.9764914,200,147200
23.1740246,-12.9782763,300,147200
23.1977718,-12.980054,400,147200
23.2215172,-12.9818245,500,147200
23.245261,-12.9835879,600,147200
23.2690035,-12.9853443,700,147200
23.2927447,-12.9870935,800,147200
23.3164848,-12.9888356,900,147200
23.3402241,-12.9905706,1000,147200
23.3639626,-12.9922986,1100,147200
23.3877005,-12.9940196,1200,147200
23.411438,-12.9957335,1300,147200
23.4351752,-12.9974403,1400,147200
23.4589124,-12.9991402,1500,147200
23.4826496,-13.0008331,1600,147200
23.5063871,-13.0025189,1700,147200
23.530125,-13.0041978,1800,147200
23.5538634,-13.0058698,1900,147200
23.5776026,-13.0075348,2000,147200
23.6013427,-13.0091928,2100,147200
23.6250839,-13.0108439,2200,147200
23.6488262,-13.0124881,2300,147200
23.67257,-13.0141254,2400,147200
23.6963153,-13.0157558,2500,147200
23.7200624,-13.0173793,2600,147200
23.7438113,-13.0189959,2700,147200
23.7675623,-13.0206056,2800,147200
23.7913155,-13.0222085,2900,147200
23.8150711,-13.0238045,3000,147200
23.8388292,-13.0253937,3100,147200
23.86259,-13.0269761,3200,147200
23.8863537,-13.0285516,3300,147200
23.9101204,-13.0301203,3400,147200
23.9338904,-13.0316822,3500,147200
23.9576637,-13.0332373,3600,147200
23.9814405,-13.0347856,3700,147200
24.0052211,-13.0363272,3800,147200
24.0290055,-13.0378619,3900,147200
24.052556,-13.0393747,3999,147200
23.1020808,-12.9890272,0,147300
23.1258349,-12.9908269,100,147300
23.1495869,-12.9926195,200,147300
23.1733368,-12.9944049,300,147300
23.1970847,-12.9961831,400,147300
23.220831,-12.9979541,500,147300
23.2445757,-12.9997181,600,147300
23.268319,-13.0014749,700,147300
23.292061,-13.0032246,800,147300
23.315802,-13.0049673,900,147300
23.339542,-13.0067028,1000,147300
23.3632813,-13.0084313,1100,147300
23.3870201,-13.0101527,1200,147300
23.4107584,-13.0118671,1300,147300
23.4344965,-13.0135745,1400,147300
23.4582345,-13.0152749,1500,147300
23.4819725,-13.0169682,1600,147300
23.5057108,-13.0186546,1700,147300
23.5294495,-13.020334,1800,147300
23.5531888,-13.0220064,1900,147300
23.5769288,-13.0236719,2000,147300
23.6006697,-13.0253304,2100,147300
23.6244116,-13.026982,2200,147300
23.6481548,-13.0286267,2300,147300
23.6718994,-13.0302644,2400,147300
23.6956455,-13.0318953,2500,147300
23.7193934,-13.0335192,2600,147300
23.7431431,-13.0351363,2700,147300
23.7668949,-13.0367465,2800,147300
23.7906489,-13.0383498,2900,147300
23.8144053,-13.0399463,3000,147300
23.8381642,-13.041536,3100,147300
23.8619258,-13.0431188,3200,147300
23.8856903,-13.0446948,3300,147300
23.9094578,-13.0462639,3400,147300
23.9332285,-13.0478263,3500,147300
23.9570026,-13.0493819,3600,147300
23.9807803,-13.0509306,3700,147300
24.0045616,-13.0524726,3800,147300
24.0283468,-13.0540078,3900,147300
24.0518981,-13.055521,3999,147300
23.1014253,-13.0050755,0,147400
23.1251804,-13.0068753,100,147400
23.1489334,-13.008668,200,147400
23.1726843,-13.0104535,300,147400
23.1964333,-13.0122318,400,147400
23.2201805,-13.0140029,500,147400
23.2439262,-13.0157669,600,147400
23.2676705,-13.0175238,700,147400
23.2914136,-13.0192736,800,147400
23.3151556,-13.0210163,900,147400
23.3388967,-13.022752,1000,147400
23.362637,-13.0244805,1100,147400
23.3863768,-13.026202,1200,147400
23.4101162,-13.0279165,1300,147400
23.4338553,-13.0296239,1400,147400
23.4575943,-13.0313243,1500,147400
23.4813334,-13.0330178,1600,147400
23.5050727,-13.0347042,1700,147400
23.5288124,-13.0363836,1800,147400
23.5525528,-13.0380561,1900,147400
23.5762938,-13.0397216,2000,147400
23.6000358,-13.0413802,2100,147400
23.6237788,-13.0430318,2200,147400
23.647523,-13.0446765,2300,147400
23.6712686,-13.0463143,2400,147400
23.6950158,-13.0479452,2500,147400
23.7187647,-13.0495692,2600,147400
23.7425155,-13.0511863,2700,147400
23.7662684,-13.0527965,2800,147400
23.7900235,-13.0543999,2900,147400
23.8137809,-13.0559964,3000,147400
23.8375409,-13.0575861,3100,147400
23.8613036,-13.0591689,3200,147400
23.8850691,-13.0607449,3300,147400
23.9088377,-13.0623141,3400,147400
23.9326096,-13.0638764,3500,147400
23.9563847,-13.065432,3600,147400
23.9801635,-13.0669808,3700,147400
24.0039459,-13.0685227,3800,147400
24.0277322,-13.0700579,3900,147400
24.0512846,-13.0715711,3999,147400
23.100756,-13.0212366,0,147500
23.1245119,-13.0230373,100,147500
23.1482656,-13.0248308,200,147500
23.1720172,-13.0266172,300,147500
23.1957669,-13.0283964,400,147500
23.2195149,-13.0301684,500,147500
23.2432614,-13.0319333,600,147500
23.2670064,-13.0336911,700,147500
23.2907502,-13.0354418,800,147500
23.3144929,-13.0371854,900,147500
23.3382347,-13.0389218,1000,147500
23.3619758,-13.0406513,1100,147500
23.3857162,-13.0423736,1200,147500
23.4094563,-13.044089,1300,147500
23.4331961,-13.0457973,1400,147500
23.4569358,-13.0474985,1500,147500
23.4806756,-13.0491928,1600,147500
23.5044157,-13.0508801,1700,147500
23.5281561,-13.0525604,1800,147500
23.5518971,-13.0542337,1900,147500
23.5756389,-13.0559,2000,147500
23.5993815,-13.0575594,2100,147500
23.6231253,-13.0592119,2200,147500
23.6468702,-13.0608575,2300,147500
23.6706165,-13.0624961,2400,147500
23.6943644,-13.0641278,2500,147500
23.718114,-13.0657526,2600,147500
23.7418655,-13.0673706,2700,147500
23.765619,-13.0689816,2800,147500
23.7893747,-13.0705858,2900,147500
23.8131329,-13.0721832,3000,147500
23.8368935,-13.0737737,3100,147500
23.8606569,-13.0753573,3200,147500
23.8844231,-13.0769341,3300,147500
23.9081924,-13.0785041,3400,147500
23.9319649,-13.0800673,3500,147500
23.9557407,-13.0816237,3600,147500
23.9795201,-13.0831732,3700,147500
24.0033032,-13.084716,3800,147500
24.0270902,-13.086252,3900,147500
24.0506432,-13.087766,3999,147500
23.1000788,-13.0372686,0,147600
23.1238358,-13.0390695,100,147600
23.1475905,-13.0408633,200,147600
23.1713432,-13.0426498,300,147600
23.195094,-13.0444292,400,147600
23.2188431,-13.0462014,500,147600
23.2425906,-13.0479665,600,147600
23.2663366,-13.0497245,700,147600
23.2900815,-13.0514753,800,147600
23.3138253,-13.0532191,900,147600
23.3375681,-13.0549557,1000,147600
23.3613103,-13.0566853,1100,147600
23.3850518,-13.0584079,1200,147600
23.408793,-13.0601234,1300,147600
23.4325338,-13.0618318,1400,147600
23.4562746,-13.0635333,1500,147600
23.4800155,-13.0652277,1600,147600
23.5037566,-13.0669151,1700,147600
23.5274981,-13.0685956,1800,147600
23.5512402,-13.0702691,1900,147600
23.574983,-13.0719356,2000,147600
23.5987268,-13.0735951,2100,147600
23.6224716,-13.0752477,2200,147600
23.6462176,-13.0768934,2300,147600
23.669965,-13.0785322,2400,147600
23.6937139,-13.0801641,2500,147600
23.7174646,-13.081789,2600,147600
23.7412171,-13.0834071,2700,147600
23.7649718,-13.0850183,2800,147600
23.7887286,-13.0866226,2900,147600
23.8124878,-13.0882201,3000,147600
23.8362495,-13.0898107,3100,147600
23.860014,-13.0913944,3200,147600
23.8837813,-13.0929714,3300,147600
23.9075517,-13.0945415,3400,147600
23.9313252,-13.0961048,3500,147600
23.9551021,-13.0976613,3600,147600
23.9788826,-13.099211,3700,147600
24.0026668,-13.1007538,3800,147600
24.0264548,-13.10229,3900,147600
24.0500089,-13.103804,3999,147600
23.0994158,-13.0533135,0,147700
23.1231738,-13.0551144,100,147700
23.1469296,-13.0569081,200,147700
23.1706833,-13.0586946,300,147700
23.1944352,-13.060474,400,147700
23.2181852,-13.0622462,500,147700
23.2419338,-13.0640113,600,147700
23.2656809,-13.0657692,700,147700
23.2894268,-13.06752,800,147700
23.3131716,-13.0692637,900,147700
23.3369155,-13.0710004,1000,147700
23.3606587,-13.0727299,1100,147700
23.3844013,-13.0744524,1200,147700
23.4081435,-13.0761679,1300,147700
23.4318854,-13.0778763,1400,147700
23.4556273,-13.0795777,1500,147700
23.4793692,-13.0812721,1600,147700
23.5031114,-13.0829595,1700,147700
23.526854,-13.0846398,1800,147700
23.5505972,-13.0863133,1900,147700
23.574341,-13.0879797,2000,147700
23.5980858,-13.0896392,2100,147700
23.6218317,-13.0912918,2200,147700
23.6455788,-13.0929374,2300,147700
23.6693273,-13.0945761,2400,147700
23.6930773,-13.0962079,2500,147700
23.7168291,-13.0978328,2600,147700
23.7405827,-13.0994508,2700,147700
23.7643384,-13.1010619,2800,147700
23.7880963,-13.1026661,2900,147700
23.8118566,-13.1042635,3000,147700
23.8356195,-13.105854,3100,147700
23.859385,-13.1074377,3200,147700
23.8831534,-13.1090145,3300,147700
23.9069249,-13.1105846,3400,147700
23.9306996,-13.1121478,3500,147700
23.9544776,-13.1137041,3600,147700
23.9782592,-13.1152537,3700,147700
24.0020445,-13.1167965,3800,147700
24.0258336,-13.1183325,3900,147700
24.0493889,-13.1198465,3999,147700
23.0987505,-13.0694188,0,147800
23.1225094,-13.0712199,100,147800
23.146266,-13.0730138,200,147800
23.1700206,-13.0748005,300,147800
23.1937734,-13.07658,400,147800
23.2175243,-13.0783524,500,147800
23.2412738,-13.0801177,600,147800
23.2650218,-13.0818758,700,147800
23.2887686,-13.0836268,800,147800
23.3125143,-13.0853707,900,147800
23.3362591,-13.0871075,1000,147800
23.3600032,-13.0888373,1100,147800
23.3837467,-13.0905599,1200,147800
23.4074898,-13.0922756,1300,147800
23.4312326,-13.0939841,1400,147800
23.4549754,-13.0956857,1500,147800
23.4787182,-13.0973803,1600,147800
23.5024613,-13.0990678,1700,147800
23.5262048,-13.1007483,1800,147800
23.5499489,-13.1024219,1900,147800
23.5736937,-13.1040885,2000,147800
23.5974394,-13.1057482,2100,147800
23.6211862,-13.1074009,2200,147800
23.6449342,-13.1090467,2300,147800
23.6686836,-13.1106855,2400,147800
23.6924345,-13.1123174,2500,147800
23.7161872,-13.1139425,2600,147800
23.7399418,-13.1155606,2700,147800
23.7636984,-13.1171718,2800,147800
23.7874572,-13.1187762,2900,147800
23.8112185,-13.1203737,3000,147800
23.8349822,-13.1219644,3100,147800
23.8587487,-13.1235482,3200,147800
23.8825181,-13.1251252,3300,147800
23.9062905,-13.1266953,3400,147800
23.9300661,-13.1282586,3500,147800
23.953845,-13.1298151,3600,147800
23.9776275,-13.1313648,3700,147800
24.0014138,-13.1329078,3800,147800
24.0252039,-13.1344439,3900,147800
24.04876,-13.1359579,3999,147800
23.098063,-13.0854761,0,147900
23.1218229,-13.0872778,100,147900
23.1455806,-13.0890723,200,147900
23.1693362,-13.0908597,300,147900
23.1930899,-13.0926398,400,147900
23.2168419,-13.0944128,500,147900
23.2405923,-13.0961787,600,147900
23.2643413,-13.0979374,700,147900
23.2880891,-13.099689,800,147900
23.3118358,-13.1014335,900,147900
23.3355816,-13.1031709,1000,147900
23.3593267,-13.1049013,1100,147900
23.3830712,-13.1066245,1200,147900
23.4068152,-13.1083407,1300,147900
23.4305591,-13.1100499,1400,147900
23.4543028,-13.111752,1500,147900
23.4780466,-13.1134472,1600,147900
23.5017907,-13.1151353,1700,147900
23.5255351,-13.1168164,1800,147900
23.5492802,-13.1184906,1900,147900
23.573026,-13.1201577,2000,147900
23.5967726,-13.121818,2100,147900
23.6205204,-13.1234712,2200,147900
23.6442693,-13.1251176,2300,147900
23.6680197,-13.126757,2400,147900
23.6917716,-13.1283895,2500,147900
23.7155253,-13.130015,2600,147900
23.7392808,-13.1316337,2700,147900
23.7630384,-13.1332455,2800,147900
23.7867982,-13.1348504,2900,147900
23.8105603,-13.1364485,3000,147900
23.8343251,-13.1380397,3100,147900
23.8580925,-13.139624,3200,147900
23.8818628,-13.1412016,3300,147900
23.9056361,-13.1427722,3400,147900
23.9294127,-13.1443361,3500,147900
23.9531926,-13.1458931,3600,147900
23.976976,-13.1474433,3700,147900
24.0007632,-13.1489868,3800,147900
24.0245542,-13.1505234,3900,147900
24.0481113,-13.152038,3999,147900
23.0973915,-13.1015863,0,148000
23.1211523,-13.1033884,100,148000
23.1449108,-13.1051832,200,148000
23.1686673,-13.1069709,300,148000
23.1924219,-13.1087514,400,148000
23.2161748,-13.1105247,500,148000
23.2399261,-13.1122909,600,148000
23.263676,-13.1140499,700,148000
23.2874246,-13.1158018,800,148000
23.3111722,-13.1175466,900,148000
23.3349189,-13.1192843,1000,148000
23.3586649,-13.121015,1100,148000
23.3824102,-13.1227385,1200,148000
23.4061552,-13.1244551,1300,148000
23.4298999,-13.1261645,1400,148000
23.4536445,-13.127867,1500,148000
23.4773892,-13.1295624,1600,148000
23.5011342,-13.1312508,1700,148000
23.5248795,-13.1329322,1800,148000
23.5486255,-13.1346066,1900,148000
23.5723721,-13.1362741,2000,148000
23.5961197,-13.1379346,2100,148000
23.6198683,-13.1395881,2200,148000
23.6436182,-13.1412348,2300,148000
23.6673694,-13.1428744,2400,148000
23.6911222,-13.1445072,2500,148000
23.7148768,-13.146133,2600,148000
23.7386332,-13.147752,2700,148000
23.7623917,-13.1493641,2800,148000
23.7861523,-13.1509693,2900,148000
23.8099154,-13.1525676,3000,148000
23.833681,-13.154159,3100,148000
23.8574493,-13.1557436,3200,148000
23.8812205,-13.1573214,3300,148000
23.9049948,-13.1588923,3400,148000
23.9287722,-13.1604564,3500,148000
23.952553,-13.1620137,3600,148000
23.9763374,-13.1635642,3700,148000
24.0001254,-13.1651079,3800,148000
24.0239174,-13.1666447,3900,148000
24.0474753,-13.1681596,3999,148000
23.0967175,-13.1176916,0,148100
23.1204791,-13.1194941,100,148100
23.1442386,-13.1212894,200,148100
23.1679959,-13.1230774,300,148100
23.1917514,-13.1248583,400,148100
23.2155052,-13.1266321,500,148100
23.2392574,-13.1283986,600,148100
23.2630082,-13.1301581,700,148100
23.2867577,-13.1319104,800,148100
23.3105062,-13.1336556,900,148100
23.3342538,-13.1353937,1000,148100
23.3580006,-13.1371248,1100,148100
23.3817469,-13.1388487,1200,148100
23.4054927,-13.1405656,1300,148100
23.4292383,-13.1422755,1400,148100
23.4529838,-13.1439783,1500,148100
23.4767294,-13.1456741,1600,148100
23.5004752,-13.1473629,1700,148100
23.5242215,-13.1490447,1800,148100
23.5479683,-13.1507195,1900,148100
23.5717159,-13.1523874,2000,148100
23.5954643,-13.1540482,2100,148100
23.6192138,-13.1557021,2200,148100
23.6429646,-13.1573491,2300,148100
23.6667167,-13.1589892,2400,148100
23.6904704,-13.1606223,2500,148100
23.7142258,-13.1622485,2600,148100
23.7379832,-13.1638678,2700,148100
23.7617425,-13.1654802,2800,148100
23.7855041,-13.1670858,2900,148100
23.809268,-13.1686845,3000,148100
23.8330345,-13.1702763,3100,148100
23.8568038,-13.1718612,3200,148100
23.8805758,-13.1734393,3300,148100
23.904351,-13.1750106,3400,148100
23.9281293,-13.176575,3500,148100
23.951911,-13.1781327,3600,148100
23.9756962,-13.1796835,3700,148100
23.9994852,-13.1812275,3800,148100
24.023278,-13.1827647,3900,148100
24.0468369,-13.1842798,3999,148100
23.0959968,-13.1336816,0,148200
23.1197596,-13.1354841,100,148200
23.1435203,-13.1372793,200,148200
23.1672789,-13.1390673,300,148200
23.1910355,-13.1408481,400,148200
23.2147905,-13.1426218,500,148200
23.2385439,-13.1443883,600,148200
23.2622959,-13.1461477,700,148200
23.2860467,-13.1478999,800,148200
23.3097963,-13.1496451,900,148200
23.3335451,-13.1513831,1000,148200
23.3572932,-13.153114,1100,148200
23.3810406,-13.1548379,1200,148200
23.4047877,-13.1565547,1300,148200
23.4285345,-13.1582645,1400,148200
23.4522812,-13.1599672,1500,148200
23.476028,-13.1616629,1600,148200
23.499775,-13.1633516,1700,148200
23.5235225,-13.1650333,1800,148200
23.5472705,-13.166708,1900,148200
23.5710193,-13.1683758,2000,148200
23.5947689,-13.1700365,2100,148200
23.6185196,-13.1716903,2200,148200
23.6422716,-13.1733372,2300,148200
23.6660249,-13.1749771,2400,148200
23.6897798,-13.1766101,2500,148200
23.7135364,-13.1782362,2600,148200
23.7372949,-13.1798554,2700,148200
23.7610555,-13.1814677,2800,148200
23.7848183,-13.1830731,2900,148200
23.8085834,-13.1846716,3000,148200
23.8323511,-13.1862633,3100,148200
23.8561215,-13.1878481,3200,148200
23.8798948,-13.1894261,3300,148200
23.9036711,-13.1909972,3400,148200
23.9274507,-13.1925615,3500,148200
23.9512336,-13.194119,3600,148200
23.97502,-13.1956696,3700,148200
23.9988101,-13.1972135,3800,148200
24.0226041,-13.1987505,3900,148200
24.0461642,-13.2002655,3999,148200
23.0953333,-13.1497553,0,148300
23.1190971,-13.1515579,100,148300
23.1428587,-13.1533533,200,148300
23.1666182,-13.1551415,300,148300
23.1903759,-13.1569226,400,148300
23.2141318,-13.1586964,500,148300
23.2378862,-13.1604632,600,148300
23.2616391,-13.1622227,700,148300
23.2853909,-13.1639752,800,148300
23.3091415,-13.1657205,900,148300
23.3328913,-13.1674587,1000,148300
23.3566403,-13.1691899,1100,148300
23.3803888,-13.1709139,1200,148300
23.4041368,-13.1726309,1300,148300
23.4278846,-13.1743409,1400,148300
23.4516323,-13.1760438,1500,148300
23.47538,-13.1777397,1600,148300
23.4991281,-13.1794285,1700,148300
23.5228765,-13.1811104,1800,148300
23.5466255,-13.1827853,1900,148300
23.5703753,-13.1844532,2000,148300
23.5941259,-13.1861141,2100,148300
23.6178776,-13.1877681,2200,148300
23.6416306,-13.1894151,2300,148300
23.6653849,-13.1910552,2400,148300
23.6891408,-13.1926883,2500,148300
23.7128984,-13.1943146,2600,148300
23.7366579,-13.1959339,2700,148300
23.7604195,-13.1975464,2800,148300
23.7841833,-13.1991519,2900,148300
23.8079494,-13.2007506,3000,148300
23.8317181,-13.2023424,3100,148300
23.8554895,-13.2039274,3200,148300
23.8792638,-13.2055055,3300,148300
23.9030412,-13.2070767,3400,148300
23.9268217,-13.2086411,3500,148300
23.9506056,-13.2101987,3600,148300
23.9743931,-13.2117495,3700,148300
23.9981842,-13.2132935,3800,148300
24.0219792,-13.2148307,3900,148300
24.0455403,-13.2163458,3999,148300
23.0946662,-13.1657348,0,148400
23.1184313,-13.1675372,100,148400
23.1421941,-13.1693324,200,148400
23.1659548,-13.1711203,300,148400
23.1897137,-13.1729011,400,148400
23.2134708,-13.1746748,500,148400
23.2372264,-13.1764412,600,148400
23.2609806,-13.1782005,700,148400
23.2847335,-13.1799527,800,148400
23.3084854,-13.1816978,900,148400
23.3322364,-13.1834358,1000,148400
23.3559866,-13.1851666,1100,148400
23.3797363,-13.1868904,1200,148400
23.4034856,-13.1886072,1300,148400
23.4272346,-13.1903168,1400,148400
23.4509835,-13.1920195,1500,148400
23.4747325,-13.1937151,1600,148400
23.4984818,-13.1954037,1700,148400
23.5222315,-13.1970853,1800,148400
23.5459818,-13.1987599,1900,148400
23.5697328,-13.2004275,2000,148400
23.5934847,-13.2020881,2100,148400
23.6172376,-13.2037418,2200,148400
23.6409919,-13.2053885,2300,148400
23.6647475,-13.2070283,2400,148400
23.6885046,-13.2086612,2500,148400
23.7122635,-13.2102871,2600,148400
23.7360243,-13.2119061,2700,148400
23.7597872,-13.2135183,2800,148400
23.7835522,-13.2151235,2900,148400
23.8073197,-13.2167219,3000,148400
23.8310897,-13.2183134,3100,148400
23.8548624,-13.219898,3200,148400
23.878638,-13.2214758,3300,148400
23.9024166,-13.2230467,3400,148400
23.9261985,-13.2246108,3500,148400
23.9499837,-13.2261681,3600,148400
23.9737724,-13.2277186,3700,148400
23.9975649,-13.2292622,3800,148400
24.0213613,-13.230799,3900,148400
24.0449236,-13.2323138,3999,148400
23.0939671,-13.181838,0,148500
23.117733,-13.183641,100,148500
23.1414967,-13.1854368,200,148500
23.1652584,-13.1872254,300,148500
23.1890182,-13.1890068,400,148500
23.2127762,-13.190781,500,148500
23.2365327,-13.1925481,600,148500
23.2602878,-13.194308,700,148500
23.2840416,-13.1960608,800,148500
23.3077944,-13.1978065,900,148500
23.3315463,-13.199545,1000,148500
23.3552974,-13.2012765,1100,148500
23.379048,-13.2030009,1200,148500
23.4027981,-13.2047182,1300,148500
23.4265481,-13.2064285,1400,148500
23.4502979,-13.2081317,1500,148500
23.4740478,-13.2098279,1600,148500
23.4977979,-13.2115171,1700,148500
23.5215485,-13.2131992,1800,148500
23.5452996,-13.2148744,1900,148500
23.5690515,-13.2165426,2000,148500
23.5928043,-13.2182038,2100,148500
23.6165581,-13.219858,2200,148500
23.6403132,-13.2215053,2300,148500
23.6640697,-13.2231457,2400,148500
23.6878277,-13.2247791,2500,148500
23.7115875,-13.2264056,2600,148500
23.7353491,-13.2280252,2700,148500
23.7591128,-13.2296379,2800,148500
23.7828787,-13.2312437,2900,148500
23.806647,-13.2328426,3000,148500
23.8304179,-13.2344346,3100,148500
23.8541914,-13.2360198,3200,148500
23.8779679,-13.2375981,3300,148500
23.9017474,-13.2391696,3400,148500
23.9255301,-13.2407342,3500,148500
